,id,title,area,interpretability,doi
1741,5254,SimOAP: Improve Coherence and Consistency in Persona-based Dialogue Generation via Over-sampling and Post-evaluation,Virtual Poster,,10.18653/v1/2023.acl-long.553
1742,5255,Predicting Numerals in Text Using Nearest Neighbor Language Models,Virtual Poster,,10.18653/v1/2023.findings-acl.295
1743,5256,Holographic CCG Parsing,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2023.acl-long.15
1744,5258,ConKI: Contrastive Knowledge Injection for Multimodal Sentiment Analysis,,,10.18653/v1/2023.findings-acl.860
1745,5261,Distributed Marker Representation for Ambiguous Discourse Markers and Entangled Relations,Virtual Poster,,10.18653/v1/2023.acl-long.292
1746,5266,Leveraging Denoised Abstract Meaning Representation for Grammatical Error Correction,,,10.18653/v1/2023.findings-acl.449
1747,5267,Local Temperature Beam Search: Avoid Neural Text DeGeneration via Enhanced Calibration,,,10.18653/v1/2023.findings-acl.628
1748,5272,"Multilingual Multifaceted Understanding of Online News in Terms of Genre, Framing, and Persuasion Techniques",Posters,,10.18653/v1/2023.acl-long.169
1749,5277,Bridging the Granularity Gap for Acoustic Modeling,,,10.18653/v1/2023.findings-acl.688
1750,5287,AnaMeta: A Table Understanding Dataset of Field Metadata Knowledge Shared by Multi-dimensional Data Analysis Tasks,,,10.18653/v1/2023.findings-acl.604
1751,5289,Transformer Language Models Handle Word Frequency in Prediction Head,Findings Spotlights III,,10.18653/v1/2023.findings-acl.276
1752,5293,BREAK: Breaking the Dialogue State Tracking Barrier with Beam Search and Re-ranking,Posters,,10.18653/v1/2023.acl-long.159
1753,5297,Stop Pre-Training: Adapt Visual-Language Models to Unseen Languages,Posters,,10.18653/v1/2023.acl-short.32
1754,5312,Training Trajectories of Language Models Across Scales,Posters,,10.18653/v1/2023.acl-long.767
1755,5316,Making Language Models Better Reasoners with Step-Aware Verifier,Virtual Poster,,10.18653/v1/2023.acl-long.291
1756,5319,Do transformer models do phonology like a linguist?,,,10.18653/v1/2023.findings-acl.541
1757,5325,Align-then-Enhance: Multilingual Entailment Graph Enhancement with Soft Predicate Alignment,Virtual Poster,,10.18653/v1/2023.findings-acl.56
1758,5335,Evaluating pragmatic abilities of image captioners on A3DS,Virtual Poster,,10.18653/v1/2023.acl-short.110
1759,5344,Improving Autoregressive Grammatical Error Correction with Non-autoregressive Models,,,10.18653/v1/2023.findings-acl.760
1760,5345,When to Read Documents or QA History: On Unified and Selective Open-domain QA,Virtual Poster,,10.18653/v1/2023.findings-acl.401
1761,5352,PAL to Lend a Helping Hand: Towards Building an Emotion Adaptive Polite and Empathetic Counseling Conversational Agent,Virtual Poster,,10.18653/v1/2023.acl-long.685
1762,5354,Can Diffusion Model Achieve Better Performance in Text Generation ? Bridging the Gap between Training and Inference !,,,10.18653/v1/2023.findings-acl.721
1763,5357,Adversarial Training for Low-Resource Disfluency Correction,Virtual Poster,,10.18653/v1/2023.findings-acl.514
1764,5362,Convergence and Diversity in the Control Hierarchy,Virtual Poster,,10.18653/v1/2023.acl-long.420
1765,5374,Responsibility Perspective Transfer for Italian Femicide News,Virtual Poster,,10.18653/v1/2023.findings-acl.501
1766,5378,Interpreting Sentiment Composition with Latent Semantic Tree,,,10.18653/v1/2023.findings-acl.471
1767,5382,Feature Interactions Reveal Linguistic Structure in Language Models,Virtual Poster,,10.18653/v1/2023.findings-acl.554
1768,5383,Towards Benchmarking and Improving the Temporal Reasoning Capability of Large Language Models,Virtual Poster,,10.18653/v1/2023.acl-long.828
1769,5386,Revisiting Pathologies of Neural Models under Input Reduction,,,10.18653/v1/2023.findings-acl.730
1770,5388,Contrastive Bootstrapping for Label Refinement,Virtual Poster,,10.18653/v1/2023.acl-short.84
1771,5397,Controlling Learned Effects to Reduce Spurious Correlations in Text Classifiers,Virtual Poster,,10.18653/v1/2023.acl-long.127
1772,5404,Modality Adaption or Regularization? A Case Study on End-to-End Speech Translation,Virtual Poster,,10.18653/v1/2023.acl-short.115
1773,5425,Learning to Leverage High-Order Medical Knowledge Graph for Joint Entity and Relation Extraction,,,10.18653/v1/2023.findings-acl.575
1774,5447,Transfer and Active Learning for Dissonance Detection: Addressing the Rare-Class Challenge,Posters,,10.18653/v1/2023.acl-long.665
1775,5453,On Evaluating and Mitigating Gender Biases in Multilingual Settings,,,10.18653/v1/2023.findings-acl.21
1776,5464,Boosting Text Augmentation via Hybrid Instance Filtering Framework,Virtual Poster,,10.18653/v1/2023.findings-acl.105
1777,5482,Multi-Source Test-Time Adaptation as Dueling Bandits for Extractive Question Answering,Question Answering,False,10.18653/v1/2023.acl-long.537
1778,5486,Scientific Fact-Checking: A Survey of Resources and Approaches,Virtual Poster,,10.18653/v1/2023.findings-acl.387
1779,5489,EM Pre-training for Multi-party Dialogue Response Generation,Virtual Poster,,10.18653/v1/2023.acl-long.7
1780,5508,A Study on Knowledge Distillation from Weak Teacher for Scaling Up Pre-trained Language Models,,,10.18653/v1/2023.findings-acl.714
1781,5561,LM-CPPF: Paraphrasing-Guided Data Augmentation for Contrastive Prompt-Based Few-Shot Fine-Tuning,Posters,,10.18653/v1/2023.acl-short.59
1782,5563,"Ideology Prediction from Scarce and Biased Supervision: Learn to Disregard the ""What” and Focus on the ""How”!",Virtual Poster,,
1783,5564,Compositional Mathematical Encoding for Math Word Problems,,,10.18653/v1/2023.findings-acl.635
1784,5565,Seen to Unseen: Exploring Compositional Generalization of Multi-Attribute Controllable Dialogue Generation,Posters,,10.18653/v1/2023.acl-long.793
1785,5566,Advancing Multi-Criteria Chinese Word Segmentation Through Criterion Classification and Denoising,Posters,,10.18653/v1/2023.acl-long.356
1786,5567,Distinguish Before Answer: Generating Contrastive Explanation as Knowledge for Commonsense Question Answering,Virtual Poster,,10.18653/v1/2023.findings-acl.835
1787,5568,Improving Named Entity Recognition via Bridge-based Domain Adaptation,,,10.18653/v1/2023.findings-acl.238
1788,5569,Sentence Embedding Leaks More Information than You Expect: Generative Embedding Inversion Attack to Recover the Whole Sentence,,,10.18653/v1/2023.findings-acl.881
1789,5570,Pruning Pre-trained Language Models Without Fine-Tuning,Machine Learning for NLP,False,10.18653/v1/2023.acl-long.35
1790,5571,Deep Span Representations for Named Entity Recognition,,,10.18653/v1/2023.findings-acl.672
1791,5572,Modeling Structural Similarities between Documents for Coherence Assessment with Graph Convolutional Networks,Posters,,10.18653/v1/2023.acl-long.431
1792,5573,Estimating the Uncertainty in Emotion Attributes using Deep Evidential Regression,Virtual Poster,,10.18653/v1/2023.acl-long.873
1793,5574,Robust Representation Learning with Reliable Pseudo-labels Generation via Self-Adaptive Optimal Transport for Short Text Clustering,Virtual Poster,,10.18653/v1/2023.acl-long.585
1794,5575,TeAST: Temporal Knowledge Graph Embedding via Archimedean Spiral Timeline,Virtual Poster,,10.18653/v1/2023.acl-long.862
1795,5576,Do You Hear The People Sing? Key Point Analysis via Iterative Clustering and Abstractive Summarisation,Posters,,10.18653/v1/2023.acl-long.786
1796,5577,Is Continuous Prompt a Combination of Discrete Prompts? Towards a Novel View for Interpreting Continuous Prompts,Findings Spotlights III,,10.18653/v1/2023.findings-acl.494
1797,5578,"Just Like a Human Would, Direct Access to Sarcasm Augmented with Potential Result and Reaction",Posters,,10.18653/v1/2023.acl-long.566
1798,5579,Alleviating Over-smoothing for Unsupervised Sentence Representation,Virtual Poster,,10.18653/v1/2023.acl-long.197
1799,5580,Tree-Based Representation and Generation of Natural and Mathematical Language,Posters,,10.18653/v1/2023.acl-long.205
1800,5581,CaPE: Contrastive Parameter Ensembling for Reducing Hallucination in Abstractive Summarization,,,10.18653/v1/2023.findings-acl.685
1801,5582,Black-box language model explanation by context length probing,Virtual Poster,,10.18653/v1/2023.acl-short.92
1802,5583,Improving Gender Fairness of Pre-Trained Language Models without Catastrophic Forgetting,Posters,,10.18653/v1/2023.acl-short.108
1803,5585,Mars: Modeling Context & State Representations with Contrastive Learning for End-to-End Task-Oriented Dialog,,,10.18653/v1/2023.findings-acl.708
1804,5587,Improving Embedding-based Unsupervised Keyphrase Extraction by Incorporating Structural Information,,,10.18653/v1/2023.findings-acl.66
1805,5589,OD-RTE: A One-Stage Object Detection Framework for Relational Triple Extraction,Virtual Poster,,10.18653/v1/2023.acl-long.623
1806,5591,"Multi-Row, Multi-Span Distant Supervision For Table+Text Question Answering",Virtual Poster,,10.18653/v1/2023.acl-long.449
1807,5594,Prompt-Based Metric Learning for Few-Shot NER,,,10.18653/v1/2023.findings-acl.451
1808,5596,Towards Unifying Multi-Lingual and Cross-Lingual Summarization,Virtual Poster,,10.18653/v1/2023.acl-long.843
1809,5597,Randomized Positional Encodings Boost Length Generalization of Transformers,Posters,,10.18653/v1/2023.acl-short.161
1810,5599,MDACE: MIMIC Documents Annotated with Code Evidence,Posters,,10.18653/v1/2023.acl-long.416
1811,5600,SpeechMatrix: A Large-Scale Mined Corpus of Multilingual Speech-to-Speech Translations,Posters,,10.18653/v1/2023.acl-long.899
1812,5601,Simple and Effective Unsupervised Speech Translation,Virtual Poster,,10.18653/v1/2023.acl-long.602
1813,5603,When and how to paraphrase for named entity recognition?,Virtual Poster,,10.18653/v1/2023.acl-long.390
1814,5605,Open-World Factually Consistent Question Generation,,,10.18653/v1/2023.findings-acl.151
1815,5607,On-the-fly Cross-lingual Masking for Multilingual Pre-training,Virtual Poster,,10.18653/v1/2023.acl-long.49
1816,5608,Retrieval-augmented Video Encoding for Instructional Captioning,,,10.18653/v1/2023.findings-acl.543
1817,5609,InfoMetIC: An Informative Metric for Reference-free Image Caption Evaluation,Virtual Poster,,10.18653/v1/2023.acl-long.178
1818,5611,A Universal Discriminator for Zero-Shot Generalization,Virtual Poster,,10.18653/v1/2023.acl-long.589
1819,5614,Reward Gaming in Conditional Text Generation,Information Extraction / Generation,False,10.18653/v1/2023.acl-long.262
1820,5616,Knowledgeable Parameter Efficient Tuning Network for Commonsense Question Answering,Virtual Poster,,10.18653/v1/2023.acl-long.503
1821,5617,Contrastive Learning with Adversarial Examples for Alleviating Pathology of Language Model,Virtual Poster,,10.18653/v1/2023.acl-long.358
1822,5618,DSEE: Dually Sparsity-embedded Efficient Tuning of Pre-trained Language Models,Virtual Poster,,10.18653/v1/2023.acl-long.456
1823,5619,Text Adversarial Purification as Defense against Adversarial Attacks,Virtual Poster,,10.18653/v1/2023.acl-long.20
1824,5620,VSTAR: A Video-grounded Dialogue Dataset for Situated Semantic Understanding with Scene and Topic Transitions,Posters,,10.18653/v1/2023.acl-long.276
1825,5622,MoNET: Tackle State Momentum via Noise-Enhanced Training for Dialogue State Tracking,,,10.18653/v1/2023.findings-acl.33
1826,5623,Modeling What-to-ask and How-to-ask for Answer-unaware Conversational Question Generation,Posters,,10.18653/v1/2023.acl-long.603
1827,5624,Learning to Initialize: Can Meta Learning Improve Cross-task Generalization in Prompt Tuning?,Virtual Poster,,10.18653/v1/2023.acl-long.659
1828,5625,Rethinking the Word-level Quality Estimation for Machine Translation from Human Judgement,Virtual Poster,,10.18653/v1/2023.findings-acl.126
1829,5626,ETHICIST: Targeted Training Data Extraction Through Loss Smoothed Soft Prompting and Calibrated Confidence Estimation,Ethics and NLP,False,10.18653/v1/2023.acl-long.709
1830,5627,Claim-Dissector: An Interpretable Fact-Checking System with Joint Re-ranking and Veracity Prediction,Virtual Poster,,10.18653/v1/2023.findings-acl.647
1831,5628,Adversarial Textual Robustness on Visual Dialog,,,10.18653/v1/2023.findings-acl.212
1832,5631,SETI: Systematicity Evaluation of Textual Inference,Virtual Poster,,10.18653/v1/2023.findings-acl.252
1833,5632,Automatic Annotation of Direct Speech in Written French Narratives,Posters,,10.18653/v1/2023.acl-long.393
1834,5634,VoteTRANS: Detecting Adversarial Text without Training by Voting on Hard Labels of Transformations,,,10.18653/v1/2023.findings-acl.315
1835,5635,Typo-Robust Representation Learning for Dense Retrieval,Posters,,10.18653/v1/2023.acl-short.95
1836,5637,Characterization of Stigmatizing Language in Medical Records,Posters,,10.18653/v1/2023.acl-short.28
1837,5638,On the Evaluation of Neural Selective Prediction Methods for Natural Language Processing,Posters,,10.18653/v1/2023.acl-long.437
1838,5639,ACCENT: An Automatic Event Commonsense Evaluation Metric for Open-Domain Dialogue Systems,Posters,,10.18653/v1/2023.acl-long.241
1839,5640,Learning Action Conditions from Instructional Manuals for Instruction Understanding,Posters,,10.18653/v1/2023.acl-long.170
1840,5642,Cold-Start Data Selection for Better Few-shot Language Model Fine-tuning: A Prompt-based Uncertainty Propagation Approach,Posters,,10.18653/v1/2023.acl-long.141
1841,5643,DisentQA: Disentangling Parametric and Contextual Knowledge with Counterfactual Question Answering,Posters,,10.18653/v1/2023.acl-long.559
1842,5644,An Inclusive Notion of Text,Virtual Poster,,10.18653/v1/2023.acl-long.633
1843,5646,Neural Unsupervised Reconstruction of Protolanguage Word Forms,Posters,,10.18653/v1/2023.acl-long.91
1844,5647,Distantly Supervised Course Concept Extraction in MOOCs with Academic Discipline,Virtual Poster,,10.18653/v1/2023.acl-long.729
1845,5648,DarkBERT: A Language Model for the Dark Side of the Internet,Posters,,10.18653/v1/2023.acl-long.415
1846,5649,Multi-Agent Language Learning: Symbolic Mapping,,,10.18653/v1/2023.findings-acl.491
1847,5650,Towards Understanding Omission in Dialogue Summarization,Posters,,10.18653/v1/2023.acl-long.798
1848,5651,A New Aligned Simple German Corpus,Posters,,10.18653/v1/2023.acl-long.638
1849,5652,HermEs: Interactive Spreadsheet Formula Prediction via Hierarchical Formulet Expansion,Virtual Poster,,10.18653/v1/2023.acl-long.465
1850,5653,Measuring the Instability of Fine-Tuning,Virtual Poster,,10.18653/v1/2023.acl-long.342
1851,5654,A Customized Text Sanitization Mechanism with Differential Privacy,,,10.18653/v1/2023.findings-acl.355
1852,5655,Extract and Attend: Improving Entity Translation in Neural Machine Translation,Virtual Poster,,10.18653/v1/2023.findings-acl.107
1853,5657,TART: Improved Few-shot Text Classification Using Task-Adaptive Reference Transformation,Virtual Poster,,10.18653/v1/2023.acl-long.617
1854,5658,How does the brain process syntactic structure while listening?,Virtual Poster,,10.18653/v1/2023.findings-acl.415
1855,5660,"Easy to Decide, Hard to Agree: Reducing Disagreements Between Saliency Methods",Virtual Poster,,10.18653/v1/2023.findings-acl.582
1856,5661,NLPeer: A Unified Resource for the Computational Study of Peer Review,Posters,,10.18653/v1/2023.acl-long.277
1857,5662,Using contradictions improves question answering systems,Posters,,10.18653/v1/2023.acl-short.72
1858,5666,Language Model Analysis for Ontology Subsumption Inference,Virtual Poster,,10.18653/v1/2023.findings-acl.213
1859,5667,Defending against Insertion-based Textual Backdoor Attacks via Attribution,Virtual Poster,,10.18653/v1/2023.findings-acl.561
1860,5668,Introducing Semantics into Speech Encoders,Posters,,10.18653/v1/2023.acl-long.639
1861,5669,Joint Document-Level Event Extraction via Token-Token Bidirectional Event Completed Graph,Virtual Poster,,10.18653/v1/2023.acl-long.584
